City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
345,Hazorasp,41.3194,61.0742,89.44,13,0,11.16,UZ,clear sky
346,Myskhako,44.6714,37.7433,60.58,53,17,4.27,RU,few clouds
347,Krumovgrad,41.4667,25.65,77.04,32,0,7.4,BG,clear sky
348,Damienesti,46.7333,26.9833,76.95,27,0,7.25,RO,clear sky
349,Vestmannaeyjar,63.4427,-20.2734,50.99,100,100,6.91,IS,drizzle
350,Taoudenni,22.6783,-3.9836,100.53,27,44,11.39,ML,scattered clouds
351,Brindisi,40.5833,17.6667,90.59,37,0,4.54,IT,clear sky
352,Svetlogorsk,52.6333,29.7333,65.8,84,31,7.65,BY,scattered clouds
353,Huarmey,-10.0681,-78.1522,67.69,71,52,10.83,PE,broken clouds
354,Livingstonia,-10.606,34.1063,59.14,73,34,3.98,MW,scattered clouds
355,Pitimbu,-7.4706,-34.8086,75.79,83,92,12.19,BR,overcast clouds
356,Zatoka,46.0725,30.4654,74.16,56,0,11.63,UA,clear sky
357,Nacala,-14.5428,40.6728,70.03,79,5,5.95,MZ,clear sky
358,El Cope,8.6167,-80.6,77.31,74,92,3.85,PA,overcast clouds
359,Bodden Town,19.2833,-81.25,89.6,72,40,11.5,KY,scattered clouds
360,Etah,27.6333,78.6667,89.6,59,100,7.63,IN,overcast clouds
361,Iisalmi,63.5592,27.1907,69.75,68,100,5.17,FI,overcast clouds
362,Qasigiannguit,68.8193,-51.1922,48.45,69,100,11.34,GL,overcast clouds
363,Kalengwa,-13.4659,25.0027,72.75,31,61,6.71,ZM,broken clouds
364,Rosetta,31.4044,30.4164,77.25,74,0,15.86,EG,clear sky
365,Longavi,-35.9667,-71.6833,59.02,70,40,6.08,CL,scattered clouds
366,De Aar,-30.6497,24.0123,53.44,40,0,3.42,ZA,clear sky
367,Puerto Ayora,-0.7393,-90.3518,82.36,85,86,11.01,EC,overcast clouds
368,The Valley,18.217,-63.0578,87.94,62,20,19.57,AI,few clouds
369,Thunder Bay,48.4001,-89.3168,80.58,47,75,13.8,CA,broken clouds
370,Farah,32.5,62.5,93.04,11,0,3.51,AF,clear sky
371,Weymouth,42.2209,-70.9398,95.02,62,40,19.57,US,scattered clouds
372,Lugovoy,42.9472,72.7644,79.38,16,0,0.76,KZ,clear sky
373,Newcastle,-32.9272,151.7765,61.72,78,99,5.99,AU,overcast clouds
374,Guiratinga,-16.3494,-53.7583,90.86,21,7,6.91,BR,clear sky
375,Pano Polemidia,34.7,33.0,83.55,65,0,10.36,CY,clear sky
376,Bachaquero,9.9694,-71.1494,88.38,63,53,8.46,VE,broken clouds
377,Lukiv,51.0521,25.4006,74.17,70,9,7.11,UA,clear sky
378,Hofn,64.2539,-15.2082,51.96,86,81,4.52,IS,broken clouds
379,Hambantota,6.1241,81.1185,79.14,94,40,13.8,LK,scattered clouds
380,Valdivia,-39.8142,-73.2459,46.49,94,99,1.99,CL,moderate rain
381,Villaviciosa,43.4813,-5.4357,71.62,85,61,6.17,ES,broken clouds
382,Yanam,16.7333,82.2167,81.46,78,100,5.79,IN,overcast clouds
383,Nuuk,64.1835,-51.7216,59.61,67,75,18.41,GL,broken clouds
384,Loandjili,-4.7561,11.8578,71.15,88,52,12.44,CG,broken clouds
385,Sadovyy,53.3,34.3333,61.36,93,27,8.95,RU,scattered clouds
386,Malbork,54.0359,19.0266,86.88,42,38,8.48,PL,scattered clouds
387,Riyadh,24.6877,46.7219,100.54,7,40,9.53,SA,scattered clouds
388,Beawar,26.1,74.3167,84.04,68,100,9.35,IN,overcast clouds
389,Borba,-4.3878,-59.5939,86.04,59,99,0.78,BR,overcast clouds
390,Gunjur,13.2019,-16.7339,87.87,70,40,10.36,GM,thunderstorm
391,Karasburg,-28.0167,18.75,61.48,32,0,10.76,NA,clear sky
392,Kharp,66.8014,65.8081,47.39,67,25,1.32,RU,scattered clouds
393,Tevriz,57.509,72.4042,55.6,97,92,4.92,RU,overcast clouds
394,Luis Correia,-2.8792,-41.6669,89.6,55,20,9.22,BR,few clouds
395,Inirida,3.8653,-67.9239,80.56,88,53,2.91,CO,broken clouds
396,Samana,19.2056,-69.3369,82.62,83,75,9.22,DO,broken clouds
397,Moyobamba,-6.05,-76.9667,86.27,38,30,3.6,PE,scattered clouds
398,Amparafaravola,-17.5833,48.2167,53.65,96,20,5.37,MG,few clouds
399,Nowy Targ,49.4778,20.0323,76.44,61,7,4.54,PL,clear sky
400,Skjervoy,70.0311,20.9714,53.6,98,100,3.44,NO,light rain
401,Ratnagiri,16.9833,73.3,79.43,86,100,5.23,IN,overcast clouds
402,Sao Joao Da Barra,-21.6403,-41.0511,78.89,71,18,9.73,BR,few clouds
403,Bhiwani,28.7833,76.1333,83.53,77,95,4.9,IN,overcast clouds
404,Garmsar,35.2182,52.3409,97.32,14,0,6.46,IR,clear sky
405,Koplik,42.2136,19.4364,89.2,39,0,2.39,AL,clear sky
406,Tambacounda,13.7539,-13.7586,89.65,62,40,2.3,SN,moderate rain
407,Los Barrios,36.1848,-5.4921,78.64,78,40,11.5,ES,scattered clouds
408,La Baule-Escoublac,47.2922,-2.364,74.86,70,0,10.36,FR,clear sky
409,Pokhara,28.2333,83.9833,72.21,87,100,4.97,NP,overcast clouds
410,Lubango,-14.9172,13.4925,58.82,35,4,2.35,AO,clear sky
411,Kutum,14.2,24.6667,72.59,65,88,9.17,SD,overcast clouds
412,Maldonado,-34.6667,-54.9167,55.22,70,85,8.93,UY,overcast clouds
413,Klaksvik,62.2266,-6.589,54.52,86,34,11.12,FO,scattered clouds
414,Antigonish,45.6169,-61.9986,84.38,64,22,1.99,CA,few clouds
415,Barauna,-5.08,-37.6167,76.1,58,98,8.34,BR,overcast clouds
416,Aanekoski,62.6946,25.818,73.67,80,97,5.99,FI,overcast clouds
417,Yuryevets,57.3201,43.1041,61.25,81,67,8.68,RU,broken clouds
418,Snezhnogorsk,69.1933,33.2531,67.78,73,82,5.5,RU,broken clouds
419,Puri,19.8,85.85,81.12,81,100,6.96,IN,overcast clouds
420,Khem Karan,31.1428,74.5667,78.89,91,93,4.63,IN,overcast clouds
421,Nola,40.922,14.5329,86.41,66,0,5.03,IT,clear sky
422,Milas,37.3164,27.7839,90.75,14,0,6.91,TR,clear sky
423,Bam,29.106,58.357,95.05,15,15,5.17,IR,few clouds
424,Tall Kayf,37.0833,41.0667,88.99,15,0,6.91,TR,clear sky
425,Fort Wellington,6.4,-57.6,84.25,66,21,7.63,GY,few clouds
426,Medvedka,61.1629,46.387,63.25,81,95,5.37,RU,overcast clouds
427,Kangaatsiaq,68.3065,-53.4641,42.84,96,100,15.79,GL,overcast clouds
428,Bereda,43.2686,-7.5406,68.41,95,15,6.6,ES,few clouds
429,Vawkavysk,53.1561,24.4513,70.02,82,18,6.44,BY,few clouds
430,Boffa,10.1667,-14.0333,76.5,90,99,8.05,GN,light rain
431,Mehamn,71.0357,27.8492,60.75,94,0,1.14,NO,light rain
432,Khazar,41.9974,48.3332,75.24,77,1,11.25,RU,clear sky
433,Qandala,11.472,49.8728,89.06,53,22,3.51,SO,few clouds
434,Nouakchott,18.0858,-15.9785,80.53,76,17,10.58,MR,few clouds
435,Imeni Babushkina,59.7573,43.1285,62.76,68,100,2.62,RU,overcast clouds
436,Dhidhdhoo,6.8833,73.1,81.72,79,100,19.13,MV,overcast clouds
437,Skelleftea,64.7507,20.9528,73.99,92,75,2.3,SE,broken clouds
438,Tsybuliv,49.0766,29.8461,70.54,50,10,11.18,UA,clear sky
439,Aswan,24.0934,32.907,94.62,13,7,11.18,EG,clear sky
440,Likasi,-10.9814,26.7333,64.42,53,46,4.81,CD,scattered clouds
441,Zvishavane,-20.3267,30.0665,61.21,68,73,5.66,ZW,light rain
442,Cancun,21.1743,-86.8466,89.53,62,75,3.44,MX,broken clouds
443,Vestmanna,62.1564,-7.1664,52.72,87,20,9.22,FO,few clouds
444,Rafaela,-31.2503,-61.4867,68.0,58,99,5.99,AR,overcast clouds
445,Americus,32.0724,-84.2327,91.53,55,40,9.22,US,scattered clouds
446,Vila Do Maio,15.1333,-23.2167,81.39,82,85,9.37,CV,overcast clouds
447,Ithaki,38.3642,20.7185,85.71,67,0,13.22,GR,clear sky
448,Andenes,69.3143,16.1194,55.38,82,75,9.22,NO,broken clouds
449,Sehithwa,-20.4667,22.7167,67.78,34,65,7.25,BW,broken clouds
450,Leh,34.1667,77.5833,69.12,15,94,5.88,IN,overcast clouds
451,Aleksandrov Gay,50.147,48.5704,70.2,62,69,5.03,RU,light rain
452,Kovernino,57.1253,43.8142,57.76,91,65,6.13,RU,broken clouds
453,Kruisfontein,-34.0033,24.7314,48.88,85,0,1.68,ZA,clear sky
454,Cogoleto,44.3893,8.6429,87.55,67,0,13.0,IT,clear sky
455,Kuytun,54.3419,101.5036,55.58,82,100,6.13,RU,overcast clouds
456,Thompson,55.7435,-97.8558,60.96,82,75,14.97,CA,broken clouds
457,Palmas De Monte Alto,-14.2672,-43.1619,85.28,24,10,8.66,BR,clear sky
458,Leipzig,51.342,12.375,81.97,41,0,16.11,DE,clear sky
459,Jiwani,25.05,61.7417,83.26,81,84,10.07,PK,broken clouds
460,Necochea,-38.5473,-58.7368,51.46,39,81,8.23,AR,broken clouds
461,Methoni,36.8197,21.7049,85.21,64,0,14.16,GR,clear sky
462,Wukari,7.85,9.7833,75.56,81,90,4.99,NG,overcast clouds
463,Navoi,40.0844,65.3792,85.48,15,0,0.0,UZ,clear sky
464,Athens,37.9795,23.7162,87.4,29,0,6.91,GR,clear sky
465,Kolondieba,11.0882,-6.8926,80.55,73,85,4.88,ML,light rain
466,Ruwi,23.5996,58.5507,85.69,71,43,6.91,OM,scattered clouds
467,Bystryy Istok,52.371,84.3873,63.54,78,98,6.35,RU,overcast clouds
468,Vallenar,-28.5708,-70.7581,64.17,63,24,3.02,CL,few clouds
469,Monte Alegre,-2.0078,-54.0692,89.4,51,82,5.41,BR,broken clouds
470,Umm Lajj,25.0213,37.2685,86.92,61,4,8.43,SA,clear sky
471,Mbandaka,0.0487,18.2603,74.82,79,60,2.24,CD,broken clouds
472,Aquiraz,-3.9014,-38.3911,85.44,73,91,8.7,BR,overcast clouds
473,Nokaneng,-19.6667,22.2667,67.35,36,85,7.63,BW,overcast clouds
474,Santa Maria Da Vitoria,-13.3947,-44.1886,86.81,27,7,7.43,BR,clear sky
475,Dudinka,69.4058,86.1778,51.62,87,45,4.54,RU,scattered clouds
476,Kayes,14.0,-11.0,82.67,67,95,7.25,ML,light rain
477,Fonte Boa,-2.4959,-66.2662,80.47,89,67,0.63,BR,broken clouds
478,Bahia Blanca,-38.7196,-62.2724,55.26,20,35,5.79,AR,scattered clouds
479,Nalut,30.3333,10.85,91.92,16,0,8.68,LY,clear sky
480,Ruy Barbosa,-12.2839,-40.4939,74.66,60,81,7.61,BR,broken clouds
481,Agadir,30.4202,-9.5982,102.65,26,68,7.43,MA,broken clouds
482,Gao,16.6362,1.637,89.06,45,40,14.99,ML,scattered clouds
483,Bhiwandi,19.3,73.0667,82.26,81,100,5.23,IN,overcast clouds
484,Cururupu,-1.8283,-44.8683,81.16,71,49,5.55,BR,scattered clouds
485,Buchanan,5.8808,-10.0467,77.18,76,100,11.9,LR,overcast clouds
486,Warmbad,-28.45,18.7333,63.19,32,0,10.98,NA,clear sky
487,Santa Cruz De Tenerife,28.4682,-16.2546,88.92,72,20,17.27,ES,fog
488,Port-Cartier,50.0334,-66.8654,71.82,69,100,8.57,CA,overcast clouds
489,Porto Walter,-8.2686,-72.7439,94.19,33,63,2.3,BR,broken clouds
490,Rasra,25.85,83.85,81.82,84,100,6.87,IN,overcast clouds
491,Marawi,7.9986,124.2928,68.52,93,86,2.93,PH,overcast clouds
492,Changji,44.0167,87.3167,77.79,29,0,4.47,CN,clear sky
493,Djambala,-2.5447,14.7533,77.45,54,76,4.7,CG,broken clouds
494,Benguela,-12.5763,13.4055,68.0,86,70,3.71,AO,broken clouds
495,Namwala,-15.7504,26.4384,64.67,49,49,3.98,ZM,scattered clouds
496,Adeje,28.1227,-16.726,86.22,42,0,20.71,ES,clear sky
497,Kwakoa,-3.7667,37.7167,70.2,61,99,5.91,TZ,overcast clouds
498,Rudbar,30.15,62.6,98.31,10,1,4.56,AF,clear sky
499,Saurimo,-9.6608,20.3916,75.2,29,63,0.74,AO,broken clouds
500,Borovoy,55.4333,86.0833,61.88,88,40,8.95,RU,thunderstorm
501,Caucaia,-3.7361,-38.6531,85.3,73,75,9.22,BR,broken clouds
502,Tondon,10.3667,-13.35,76.57,95,99,4.07,GN,moderate rain
503,Uray,60.1247,64.7758,59.05,56,67,5.23,RU,broken clouds
504,Donauworth,48.7,10.8,79.5,55,41,1.01,DE,scattered clouds
505,Mugango,-1.6833,33.7,73.26,62,89,0.4,TZ,overcast clouds
506,Derzhavinsk,51.1,66.3167,67.15,51,5,8.19,KZ,clear sky
507,Mangaluru,12.8667,74.8833,77.86,88,75,0.0,IN,moderate rain
508,Krasnoselkup,65.7,82.4667,50.07,85,44,6.6,RU,scattered clouds
509,Cockburn Town,21.4612,-71.1419,85.96,66,40,13.8,TC,scattered clouds
510,Ust-Tsilma,65.441,52.1498,66.99,55,78,9.78,RU,broken clouds
511,Dabakala,8.3667,-4.4333,77.77,74,88,5.68,CI,overcast clouds
512,Ergani,38.2653,39.7621,80.08,35,0,17.02,TR,clear sky
513,Kindu,-2.95,25.95,72.5,79,26,2.35,CD,light rain
514,Sept-Iles,50.2001,-66.3821,72.12,62,75,14.97,CA,broken clouds
515,Rio Grande,-32.035,-52.0986,68.11,95,100,5.03,BR,overcast clouds
516,Pervomayskoye,43.919,46.7102,73.83,71,97,5.26,RU,overcast clouds
517,Bayan,46.0833,127.4,65.77,84,5,3.89,CN,clear sky
518,Sao Felix Do Xingu,-6.6447,-51.995,95.83,22,8,3.42,BR,clear sky
519,Uralets,57.6614,59.6497,53.01,96,91,3.02,RU,overcast clouds
520,Serafimovich,49.5786,42.736,60.62,55,43,7.34,RU,scattered clouds
521,Nyeri,-0.4201,36.9476,59.18,71,90,6.69,KE,overcast clouds
522,Tuskegee,32.424,-85.6916,92.14,100,88,3.0,US,overcast clouds
523,Saint-Augustin,51.226,-58.6502,76.95,40,53,10.94,CA,broken clouds
524,Abu Kamal,34.4506,40.9171,94.75,13,0,11.48,SY,clear sky
525,Atar,20.5169,-13.0499,100.45,20,31,17.27,MR,scattered clouds
526,Kalabo,-14.97,22.6814,71.76,30,46,6.78,ZM,scattered clouds
527,Magadi,12.9667,77.2333,75.36,85,95,6.49,IN,moderate rain
528,Alta Floresta,-9.8756,-56.0861,96.62,28,0,5.75,BR,clear sky
529,Soyo,-6.1349,12.3689,70.11,88,47,10.71,AO,scattered clouds
530,Fuerte Olimpo,-21.0415,-57.8738,95.83,18,32,12.48,PY,scattered clouds
531,Nizip,37.0097,37.7942,86.13,27,0,16.4,TR,clear sky
532,Idanre,7.1127,5.1159,71.26,95,98,3.22,NG,light rain
533,Onguday,50.75,86.15,53.8,92,88,3.91,RU,overcast clouds
534,Conceicao Do Araguaia,-8.2578,-49.2647,96.22,19,4,5.5,BR,clear sky
535,Koslan,63.4564,48.8989,69.64,52,97,4.68,RU,overcast clouds
536,San Jose De Guanipa,8.8872,-64.1651,88.2,51,47,10.18,VE,scattered clouds
537,Marzuq,14.4,46.4667,77.52,62,3,9.06,YE,clear sky
538,Sawakin,19.1059,37.3321,91.76,48,93,6.78,SD,overcast clouds
539,Acari,-15.4311,-74.6158,71.2,57,55,8.23,PE,broken clouds
540,Rehau,50.25,12.0333,77.4,44,0,11.5,DE,clear sky
541,Bagado,5.4116,-76.4152,79.95,88,97,3.49,CO,overcast clouds
542,Porto Murtinho,-21.6989,-57.8825,96.71,17,10,13.06,BR,clear sky
543,Rincon,32.296,-81.2354,91.94,62,75,9.22,US,broken clouds
544,Galle,6.0367,80.217,78.49,86,100,16.31,LK,overcast clouds
545,Kartaly,53.0522,60.6467,65.39,55,42,6.55,RU,scattered clouds
546,Synya,65.3718,58.0387,58.28,55,82,7.74,RU,broken clouds
547,Arlit,18.7369,7.3853,102.27,11,3,1.41,NE,clear sky
548,Palasa,18.7667,84.4167,82.98,79,100,4.9,IN,overcast clouds
549,Olafsvik,64.8945,-23.7142,53.51,79,64,5.77,IS,broken clouds
550,Hammerfest,70.6634,23.6821,54.05,100,75,13.8,NO,light rain
551,Businga,3.3333,20.8833,72.52,96,87,1.21,CD,moderate rain
552,Bentiu,9.2333,29.8333,71.4,90,100,1.79,SS,overcast clouds
553,Oranjestad,12.524,-70.027,87.75,66,75,21.85,AW,broken clouds
554,Moose Factory,51.2585,-80.6094,59.0,94,100,10.36,CA,mist
555,Baglan,36.1307,68.7083,89.89,16,0,1.81,AF,clear sky
556,Lac-Megantic,45.5834,-70.8823,86.52,41,84,13.58,CA,light rain
557,Eydhafushi,5.1033,73.0708,82.8,77,100,17.78,MV,moderate rain
558,Sao Jose Da Coroa Grande,-8.8978,-35.1478,77.11,81,75,12.48,BR,broken clouds
559,Kralendijk,12.15,-68.2667,85.98,74,40,17.27,BQ,scattered clouds
560,Kamenka,51.3223,42.7678,58.14,86,81,5.41,RU,broken clouds
561,Werda,-25.2667,23.2833,62.42,35,7,6.15,BW,clear sky
562,Kapoeta,4.7717,33.5903,80.17,45,60,1.7,SS,broken clouds
563,Ajdabiya,30.7554,20.2263,78.98,63,0,20.89,LY,clear sky
564,Ilheus,-14.7889,-39.0494,80.42,74,40,11.5,BR,scattered clouds
565,Xuddur,4.1213,43.8894,78.15,51,34,13.85,SO,scattered clouds
566,Marystown,47.1666,-55.1483,67.8,74,32,17.25,CA,scattered clouds
567,Kohtla-Nomme,59.3517,27.175,66.18,64,7,0.51,EE,clear sky
568,Portree,57.4129,-6.1942,55.53,82,100,3.27,GB,overcast clouds
569,Senanga,-16.1167,23.2667,70.18,36,96,8.61,ZM,overcast clouds
570,Coihueco,-36.6167,-71.8333,50.74,87,100,2.3,CL,overcast clouds
571,Cruzeiro Do Oeste,-23.785,-53.0733,81.48,37,30,9.86,BR,scattered clouds
572,Nueva Loja,0.0847,-76.8828,80.62,74,75,3.44,EC,broken clouds
573,Ikom,5.9667,8.7063,74.07,91,97,1.07,NG,light rain
574,Matagami,49.7502,-77.6328,68.11,94,100,13.8,CA,overcast clouds
575,Parauna,-16.9478,-50.4486,86.27,20,43,5.99,BR,scattered clouds
576,Constantine,36.365,6.6147,89.01,40,20,14.97,DZ,few clouds
577,Constitucion,-35.3333,-72.4167,59.43,71,16,8.99,CL,few clouds
578,Belmonte,-15.8631,-38.8828,75.34,76,20,9.44,BR,few clouds
579,General Roca,-39.0333,-67.5833,53.62,43,96,12.73,AR,overcast clouds
580,Isakly,54.1333,51.5333,63.09,75,100,8.12,RU,overcast clouds
581,Gazanjyk,39.2446,55.5154,86.88,51,0,12.57,TM,clear sky
582,Gat,31.61,34.7642,81.81,100,4,6.08,IL,clear sky
583,Coihaique,-45.5752,-72.0662,37.35,65,75,3.44,CL,broken clouds
584,Jawhar,2.7809,45.5005,74.66,79,50,16.98,SO,scattered clouds
585,Suffolk,40.8668,-72.7996,90.05,77,0,14.97,US,clear sky
586,Panaba,21.2833,-88.2667,98.1,33,10,7.54,MX,clear sky
587,Yorosso,12.3536,-4.7761,83.16,60,81,7.74,ML,broken clouds
588,Alekseyevka,50.6309,38.6903,58.15,93,78,6.85,RU,broken clouds
589,Banikoara,11.2985,2.4386,78.13,73,100,3.02,BJ,overcast clouds
590,Honningsvag,70.9821,25.9704,56.95,94,100,1.14,NO,light rain
591,Mortka,59.3322,66.0214,54.82,78,90,5.68,RU,overcast clouds
592,Roura,4.7263,-52.3274,87.71,62,20,11.5,GF,few clouds
593,Mudkhed,19.1667,77.5167,78.3,82,100,3.78,IN,overcast clouds
594,Rehoboth,-23.3167,17.0833,58.77,27,0,8.05,NA,clear sky
595,Umm Kaddadah,13.6017,26.6876,77.09,60,100,2.26,SD,overcast clouds
596,Barcelos,41.5388,-8.6151,82.92,57,4,6.04,PT,clear sky
597,Kandi,11.1342,2.9386,78.91,72,95,3.4,BJ,overcast clouds
598,Lydenburg,-25.0978,30.4597,56.39,73,97,1.72,ZA,overcast clouds
599,Karlskoga,59.3267,14.5239,85.32,56,96,3.27,SE,overcast clouds
600,Chibuto,-24.6867,33.5306,65.03,75,8,5.57,MZ,clear sky
601,Hauterive,46.0901,3.4459,83.16,39,0,6.49,FR,clear sky
602,Darab,28.7519,54.5444,91.71,33,7,7.92,IR,clear sky
603,Kobelyaky,49.1489,34.1965,68.29,63,63,10.29,UA,broken clouds
604,Carrick-On-Suir,52.3492,-7.4131,65.44,72,99,6.4,IE,overcast clouds
605,Chimbote,-9.0853,-78.5783,66.76,72,90,10.33,PE,overcast clouds
606,Fort Myers Beach,26.452,-81.9481,96.06,70,30,3.0,US,scattered clouds
607,Landau,49.2075,8.1133,81.99,46,69,3.58,DE,broken clouds
608,Tshikapa,-6.4167,20.8,82.17,32,28,1.9,CD,scattered clouds
609,Imbituba,-28.24,-48.6703,76.08,74,39,11.99,BR,scattered clouds
610,Brits,-25.6347,27.7802,60.12,51,80,4.41,ZA,broken clouds
611,Vuktyl,63.8567,57.3094,61.43,57,97,5.7,RU,overcast clouds
612,Santa Luzia,-19.7697,-43.8514,78.94,41,75,6.91,BR,broken clouds
613,Naron,43.5167,-8.1528,73.56,82,54,17.29,ES,broken clouds
614,Bahawalpur,29.4,71.6833,79.66,81,78,14.47,PK,heavy intensity rain
615,Sinnamary,5.3833,-52.95,82.9,74,32,7.94,GF,scattered clouds
616,Kankan,10.3854,-9.3057,77.52,85,80,5.41,GN,light rain
617,Luanda,-8.8368,13.2343,68.41,84,73,14.52,AO,broken clouds
618,Bolobo,-2.1667,16.2333,78.12,64,78,2.57,CD,light rain
619,Brigantine,39.4101,-74.3646,96.21,66,75,16.11,US,broken clouds
620,Boa Vista,2.8197,-60.6733,85.98,66,75,3.44,BR,light rain
621,Tapes,-30.6733,-51.3958,65.5,89,100,4.25,BR,overcast clouds
622,Bad Freienwalde,52.7873,14.0304,77.65,75,92,6.29,DE,overcast clouds
623,Awjilah,29.1081,21.2869,87.51,22,0,11.01,LY,clear sky
624,Sur,22.5667,59.5289,88.0,69,91,11.92,OM,overcast clouds
625,Odweyne,9.4092,45.064,73.13,49,51,20.71,SO,broken clouds
626,Sangolqui,-0.3341,-78.4522,70.29,63,93,3.98,EC,light rain
627,Chabahar,25.2919,60.643,83.97,79,74,10.25,IR,broken clouds
628,Veraval,20.9,70.3667,82.04,80,99,15.84,IN,overcast clouds
629,Hatfield,51.7634,-0.2242,72.32,60,75,9.22,GB,broken clouds
630,Mizdah,31.4451,12.9801,86.32,25,0,16.31,LY,clear sky
631,Aktash,50.3,87.7333,41.47,89,79,5.23,RU,broken clouds
632,Morant Bay,17.8815,-76.4093,92.71,67,47,12.84,JM,scattered clouds
633,Ginda,30.6945,78.4932,65.61,94,100,1.7,IN,overcast clouds
634,Ponce,18.073,-66.6185,86.61,70,49,14.38,PR,scattered clouds
635,Kokstad,-30.5472,29.4241,47.71,95,27,2.98,ZA,scattered clouds
636,Shubarkuduk,49.1447,56.4872,76.78,32,93,9.13,KZ,overcast clouds
637,Berdsk,54.7551,83.0967,64.0,96,61,7.67,RU,light rain
638,Jumla,29.2747,82.1838,64.18,95,100,2.24,NP,overcast clouds
639,Urengoy,65.9667,78.3667,47.59,81,100,3.8,RU,overcast clouds
640,Quelimane,-17.8786,36.8883,73.35,88,20,6.91,MZ,few clouds
641,Sinazongwe,-17.2614,27.4618,70.05,60,9,5.88,ZM,clear sky
642,Praia,14.9215,-23.5087,81.14,69,75,12.66,CV,broken clouds
643,Nadvoitsy,63.8667,34.3167,70.61,64,54,3.62,RU,broken clouds
644,Bahia De Caraquez,-0.6,-80.4167,78.98,77,100,9.1,EC,overcast clouds
645,Komatipoort,-25.4332,31.9548,64.06,80,27,4.16,ZA,moderate rain
646,Santa Rosa,14.3122,121.1114,82.02,81,100,6.44,PH,overcast clouds
647,Muzhi,65.3667,64.6667,52.27,51,35,11.72,RU,scattered clouds
648,Icod De Los Vinos,28.3724,-16.7119,86.67,51,22,14.65,ES,few clouds
649,A Coruna,43.3713,-8.396,73.45,81,75,11.01,ES,broken clouds
650,Shar,49.5886,81.0453,68.7,81,100,14.03,KZ,overcast clouds
651,Sinop,41.7711,34.8709,61.12,91,0,2.71,TR,clear sky
652,Lucea,18.451,-78.1736,87.85,75,15,10.58,JM,few clouds
653,Piney Green,34.716,-77.3202,92.17,70,20,12.66,US,few clouds
654,Macae,-22.3708,-41.7869,78.55,69,20,9.22,BR,few clouds
655,Illapel,-31.6308,-71.1653,71.31,36,0,3.58,CL,clear sky
656,Quilmana,-12.95,-76.3833,68.47,65,50,7.81,PE,scattered clouds
657,Giddalur,15.35,78.9167,85.46,61,99,1.32,IN,overcast clouds
658,Manicore,-5.8092,-61.3003,89.55,55,0,4.61,BR,clear sky
659,Abha,18.2164,42.5053,69.62,73,40,5.75,SA,scattered clouds
660,Tete,-16.1564,33.5867,76.51,47,76,2.57,MZ,broken clouds
661,Salta,-24.7859,-65.4117,81.57,31,0,8.05,AR,clear sky
662,Bagaha,27.1,84.0833,80.94,78,100,4.32,IN,moderate rain
663,Korla,41.7597,86.1469,78.71,30,0,2.44,CN,clear sky
664,Shama,33.6102,104.2852,51.64,97,100,6.6,CN,overcast clouds
665,Videira,-27.0083,-51.1517,76.62,51,39,3.89,BR,scattered clouds
666,Lichinga,-13.3128,35.2406,57.29,72,0,9.22,MZ,clear sky
667,Renigunta,13.65,79.5167,86.52,63,94,1.59,IN,overcast clouds
668,Barra Do Garcas,-15.89,-52.2567,91.98,25,0,6.91,BR,clear sky
669,San Juan,-31.5375,-68.5364,65.32,15,13,13.71,AR,few clouds
670,Kelo,9.3086,15.8066,78.39,76,90,2.91,TD,overcast clouds
671,Francistown,-21.17,27.5079,61.32,69,81,5.66,BW,broken clouds
672,Terra Santa,-2.1042,-56.4869,90.91,48,36,5.41,BR,scattered clouds
673,Tighina,46.8306,29.4711,79.57,31,0,8.03,MD,clear sky
674,Mpika,-11.8343,31.4529,62.02,47,49,3.42,ZM,scattered clouds
675,Ribeira Brava,32.65,-17.0667,77.72,78,1,5.1,PT,clear sky
676,Chornobayivka,46.6941,32.5537,74.07,35,25,9.26,UA,scattered clouds
677,Channel-Port Aux Basques,47.5702,-59.1367,64.22,76,16,12.82,CA,few clouds
678,Trapani,37.8333,12.6667,86.23,74,0,12.66,IT,clear sky
679,Rognedino,53.8015,33.5576,59.4,93,16,10.6,RU,few clouds
680,Manoel Urbano,-8.8389,-69.2597,94.48,28,1,1.68,BR,clear sky
681,Inyonga,-6.7167,32.0667,70.09,43,88,4.45,TZ,overcast clouds
682,Altoona,40.5187,-78.3947,87.66,62,56,1.99,US,broken clouds
683,Lieksa,63.3167,30.0167,70.54,66,53,4.83,FI,broken clouds
684,Adrar,20.5022,-10.0711,97.09,29,32,13.31,MR,light rain
685,Svetlyy,54.675,20.1347,78.85,56,33,5.82,RU,scattered clouds
686,Sunndalsora,62.6754,8.5515,57.96,98,100,6.62,NO,overcast clouds
687,Capanema,-1.1958,-47.1808,87.76,55,43,3.96,BR,scattered clouds
688,Mastic Beach,40.7668,-72.8521,88.05,81,0,14.97,US,clear sky
689,Zhob,31.3411,69.4481,76.93,60,100,4.03,PK,light rain
690,Kaffrine,14.1059,-15.5508,90.14,53,89,2.1,SN,light rain
691,Buenos Aires,-34.6132,-58.3772,66.97,59,0,6.91,AR,clear sky
692,Grindsted,55.754,8.9123,63.91,77,75,11.5,DK,broken clouds
693,Turukhansk,65.8167,87.9833,57.2,82,58,9.01,RU,broken clouds
